ITERATION,F1_SCORE_TRAIN,F1_SCORE_TEST,num_leaves,learning_rate,max_depth,min_child_samples,colsample_bytree,subsample,n_estimators,reg_alpha,reg_lambda,subsample_for_bin
545,0.9618325577225075,0.9246298564404347,10,0.07277100196921805,8,15,0.15891301418264137,0.3178433695511876,67,0.8725373431932831,0.08783536077338053,47
546,0.9728331890012886,0.9273066446247625,13,0.10000259820295256,8,14,0.12342879901522721,0.2783980807372932,54,0.8475565682210754,0.1176468133428197,42
547,0.9831665445587596,0.9273100703328527,20,0.07484267715659702,7,11,0.14357954062692183,0.3350834621311582,63,0.8960739039583671,0.06572628796184624,44
548,0.9493331393500639,0.9226281172718991,15,0.03314342836187636,6,16,0.10211201513077314,0.2572119386576982,49,0.8610924391137579,0.09931382019752064,40
549,0.9713332453696631,0.9259785438250085,21,0.06013390775677414,8,12,0.13484119645724488,0.34879416719409156,57,0.8846904346553984,0.06402372547636183,41
550,0.9749996492943163,0.9293083672649789,23,0.08153529803087223,7,15,0.16812403852490684,0.37203042905107864,46,0.7928688842158954,0.14470213127584375,43
551,0.9283303246872834,0.9079367628727043,11,0.02529094414566785,8,14,0.18531383864006257,0.3071631949936834,59,0.7858366395914321,0.1276183428900374,12
552,0.9869998944411418,0.9279895978454376,19,0.09396512193589542,7,12,0.1933543465849984,0.2204322407434209,52,0.7629775593983449,0.029662594291936406,42
553,0.9926666412035876,0.9339717271058433,17,0.11560130430545625,9,13,0.10003801426631725,0.5215064767478657,65,0.7301686132696625,0.12431500318834929,39
554,0.9549994198873548,0.9226543364871252,7,0.08696563706666997,9,9,0.11474934716433932,0.3939663506809527,66,0.735289065452711,0.011163235918789538,44
555,0.9639994367870987,0.9259845805660051,12,0.0668198681667278,9,10,0.13119928034710537,0.29134734987415806,69,0.7739000270599418,0.035235177305361506,39
556,0.9898333065971073,0.931958237683937,14,0.12453890999063237,9,11,0.10191820295170821,0.4099637292815025,63,0.8280064970613771,0.0962755241736506,45
557,0.9643331414325095,0.9313034012258086,9,0.10285714697163655,9,13,0.11721995226657772,0.47098959805487306,71,0.8126043850903529,0.060627979512603555,19
558,0.9414998913188712,0.9166138659839665,8,0.043573004096414084,9,8,0.13200756879336442,0.3680115089308301,65,0.984103734368176,0.11826200833701357,48
559,0.9681664899282106,0.9253027332177595,12,0.07712688236072761,9,10,0.15100611453660084,0.4344157687141163,61,0.9349078551774841,0.0010078385919221056,43
560,0.9991666663194442,0.9346421513861198,15,0.14422659703631382,9,12,0.16080583653926156,0.35389511223916964,64,0.7412668483874717,0.0008255843465085622,46
561,0.9854999413190274,0.9273148143567227,10,0.13774370474488326,9,7,0.17734192494346246,0.3248791823596052,60,0.8740815818971668,0.0854784025789978,49
562,0.9929999069418602,0.9319811300666359,13,0.1470791503093225,9,11,0.1575258249687852,0.3442706495999463,55,0.7055393667023718,0.04854494988067801,48
563,1.0,0.9266233243212605,14,0.18008395273337494,9,13,0.1639606835686564,0.2317310231412183,67,0.7787305165186679,0.00954752698234888,49
564,1.0,0.92930724593212,15,0.1623874511137638,9,11,0.14336470542219404,0.3022628094571399,71,0.749998464439433,0.03241518100318037,46
565,0.9369976774154773,0.9112937336381787,11,0.01291495492308212,10,9,0.17414798045800436,0.2798444842172314,75,0.8114502086875787,0.07135215748983553,50
566,1.0,0.9246342713174149,16,0.23975231155533894,9,13,0.1252259690592696,0.3320941510728287,62,0.7209878190785144,0.018542665940593506,50
567,0.9851665628459175,0.930637845688923,13,0.10083045387487911,10,11,0.11233466863323191,0.2448615465841599,69,0.8019742874523016,0.05135181002900627,47
568,0.9624993524114169,0.9279811483681687,6,0.12382476117034022,9,7,0.14172282689057855,0.262090183230124,73,0.8363722129284377,0.1615694563644117,46
569,0.9998333332175925,0.9266014654793733,15,0.19094184704832515,9,10,0.19428388280451378,0.3533770456644539,59,0.7561670493703967,0.10264582094765443,47
570,0.9851665482623696,0.9299711744545087,17,0.08444488835017193,10,9,0.20895157718731522,0.3080863344056741,54,0.6809258955602336,0.004882550438284394,48
571,0.9451662202408372,0.9199895384688832,5,0.09581672676182502,8,6,0.1007799095466591,0.3865068203276551,64,0.6932479611121249,0.13857372925451233,44
572,0.9976666641203646,0.9273176174790592,18,0.14681566562268059,8,8,0.15835499249401092,0.315395977911764,50,0.7182651564669638,0.027093249324763855,49
573,0.9563326157254274,0.9205986150348963,12,0.05984829653680775,10,5,0.1831891560294455,0.2895338035179799,48,0.912386977413988,0.0023079862647921445,45
574,0.961999512717379,0.9252926275529936,14,0.053493532323140365,9,9,0.12337446625754432,0.3628046863199324,67,0.8500742687392684,0.0933667560294286,45
575,0.9744997737232571,0.9246468140494196,10,0.11235449835850382,8,12,0.22021148511564606,0.20390969590052588,56,0.7398994055039114,0.18534355669604222,46
576,0.9993333331018517,0.9246320567297783,16,0.20938825783576798,9,10,0.1711388314146372,0.33468662625884,45,0.7755029213405171,0.047146494765117064,47
577,0.9994999996527776,0.9253092474814579,17,0.16241783372705498,10,14,0.1986734992211408,0.38313031135077785,51,0.6851262544806745,0.08113128201580483,50
578,0.9944999878471596,0.9299934278235925,17,0.12024074045765996,9,12,0.11259459478181244,0.4182563920127591,65,0.7196530722839443,0.11773311338835535,42
579,0.9979999983796265,0.9333169561801766,20,0.13348929433923432,9,12,0.10032766219169992,0.3611643365227078,62,0.7457855703142914,0.14255720920823978,40
580,0.9923333113424133,0.9286419440493333,16,0.11100462521442622,9,13,0.1379104610933658,0.39914643743708755,64,0.8027451836158828,0.11287752194553263,41
581,0.9876666377313572,0.9286466207547044,18,0.08691598972738061,10,12,0.10060656281345166,0.4490773147967482,68,0.7692268884780984,0.05929610659687429,41
582,0.9838332334478549,0.9366439211975937,15,0.10134558513791792,9,11,0.12233447549678167,0.3754082860735628,59,0.8629442554109245,0.1708192995014759,43
583,0.9634991838869287,0.927312709309159,13,0.06978741307364046,10,8,0.12619948926509977,0.37450662782346145,58,0.8319147565205877,0.17004826075433324,46
584,0.9733329673527606,0.9326395876136102,15,0.07940470560219333,9,10,0.14976824540291017,0.34563213156876726,60,0.9600097444523089,0.19847331470757787,43
585,0.9563326710440089,0.9206350409693191,8,0.09621482928589645,10,11,0.15848550773894,0.3488816616756209,53,0.8690818042273522,0.17987850774448239,44
586,0.9818332482630716,0.9313100114407943,12,0.13419484067581886,9,10,0.11596222012469276,0.37674458742165556,56,0.9942973272393109,0.21815209772903774,45
587,0.9968333230323616,0.9313061163613078,15,0.1467818719710115,10,11,0.13263271395078519,0.32590320980142595,62,0.908354843870902,0.1481359644456285,43
588,0.9924999975694426,0.9273131240288478,19,0.10145341255086603,9,9,0.1775982304965633,0.3911007856832832,58,0.8910484476564142,0.15986716549488494,44
589,0.9378326230192421,0.9153094401502845,13,0.006927739139887687,9,10,0.1455996286567376,0.40402772807814524,53,0.8459986139920826,0.19804063415904455,48
590,0.9804999035871245,0.9279680500608667,18,0.09090709429067853,10,12,0.11291530430998017,0.32072330615552097,55,0.8663794104118043,0.08315638300352107,45
591,0.9821665709476669,0.9259814970541772,11,0.1252110423474494,9,14,0.19241682386993314,0.33618785395799944,60,0.9276730470340632,0.21458165523789954,42
592,0.9696659052970553,0.9299773309258075,16,0.07739221761363181,8,7,0.16326707872975063,0.3620444902309634,51,0.7938939959258743,0.23361956528972588,46
593,0.9984999998842591,0.9273042260170037,14,0.1856336258494852,9,6,0.13424370971287172,0.3001179155175754,58,0.9349620571038779,0.1253443616621815,47
594,0.995999990509216,0.9279583581402475,19,0.11064734124328354,10,11,0.2066209981348118,0.4229794695155832,63,0.8226344154886164,0.1702485813734456,42
595,0.9561660864384756,0.9206540192502187,9,0.06681307904283948,8,6,0.15012571620211648,0.2756914566831852,66,0.8894946726539044,0.1025662472615293,44
596,0.997833329745362,0.9286211734550109,20,0.15490795180351952,9,9,0.18226314166745824,0.37748722859631956,48,0.860484856086989,0.14179348420468965,43
597,0.9969999962962859,0.9306329063729386,11,0.17002647854488953,8,10,0.23232087061771184,0.4062354053479079,61,0.800765445210046,0.07160466469399333,41
598,0.989666637962698,0.9313099058017797,17,0.10153505327488517,10,14,0.10302023343891141,0.3503009585378061,70,0.7582657604077774,0.25908530979347955,40
599,0.977833015386766,0.9259576804975733,15,0.08567223025872228,8,11,0.21585107869063924,0.3118977179435755,54,0.7843540003334166,0.2408821460603307,45
600,0.9988333332175925,0.9286539007384169,21,0.1313460366465524,9,15,0.122012863865541,0.29474444572700514,58,0.6444023336480437,0.16540552816070841,44
601,0.9373326222020942,0.9159721863395861,7,0.057393789614297905,10,13,0.17252224522666582,0.36845834422559737,49,0.9742410819525584,0.20519095768947535,42
602,0.9941666454860038,0.926638562993249,20,0.11730333271949481,8,15,0.13935388903891438,0.4330280140227744,56,0.819931994023056,0.18905799242196747,49
603,0.9954999857638136,0.9306392835508079,12,0.195964284601296,9,12,0.10029968031440435,0.384503349239715,52,0.7004645003948353,0.030134286433985896,43
604,0.9831665005753457,0.930631589135346,18,0.07361734599495448,10,8,0.16704911379231963,0.39965769791656175,63,0.663312935177506,0.10563410739169604,40
605,0.999666666435185,0.9313165058893021,16,0.14501610629224854,9,13,0.1923459474466126,0.3276863489455653,66,0.7411367046226279,0.13821941689217987,47
606,0.9676651906176857,0.9246544936419065,22,0.047964666286254516,8,8,0.2419460719841905,0.334342614325014,47,0.9436064082900959,0.001193472991875999,39
607,0.9694998450218562,0.9286361587406116,14,0.06465753526414929,8,9,0.12153361883055032,0.35505696291452254,72,0.8396042531461827,0.04775291954215763,41
608,0.9968333031245257,0.9339764986546616,19,0.16936159706132947,10,11,0.15625698946821354,0.41403713321570174,42,0.8815770241255672,0.00012969554103871544,48
609,1.0,0.924631353018699,21,0.23821268940446327,9,14,0.21881098853911743,0.39168414648812355,60,0.7102874583017684,0.2688536181388498,38
610,0.9874999209481203,0.9286378295968476,17,0.08997148349608065,8,11,0.11230264753592767,0.31604588211366125,68,0.7804236907600772,0.22058532417611618,40
611,0.9668327690760714,0.9306424752979432,10,0.10890875455086095,9,15,0.10044036465944221,0.2628987559980668,55,0.6352776958184475,0.24895012793357804,46
612,0.978333213656464,0.926655286332223,13,0.12232189484102081,10,16,0.20075732317956962,0.2875147751643923,44,0.6767712260654475,0.0904721735114577,42
613,1.0,0.9259843876767139,15,0.21762443408042922,9,12,0.13918334705099852,0.4267692721210084,61,0.7599768148501309,0.131724324104865,44
614,0.9853332483784036,0.9279666060809859,19,0.07768447417821558,10,17,0.23064983934110445,0.3432587146386822,64,0.9179867689105007,0.1596951423175512,39
615,0.9986666666666666,0.9252936749082521,18,0.14715867875346822,8,17,0.18601981850538352,0.44519854242491097,57,0.725268857564904,0.1782083669984769,38
616,0.9991666663194442,0.9286357473077788,22,0.1780185417081152,8,14,0.12703679685421831,0.37149801666307264,50,0.8571634731928467,0.20669665701824877,45
617,0.9826665671284743,0.9273241382633932,16,0.09452505932244015,9,13,0.24744563939187755,0.35778152047381195,53,0.8070666260824932,0.28148771921791205,41
618,1.0,0.9313250128254247,21,0.15810423961972916,10,15,0.1656556687967769,0.4101954696419021,67,0.6272430578747524,0.07006074673783216,43
619,0.996499989236046,0.9313053298066173,20,0.13153817775174312,9,10,0.14768871479290918,0.34000489543672896,59,0.9985763988975354,0.2354193397279953,41
620,0.9918332938655261,0.9252887383479746,14,0.10489522424419706,8,9,0.18177747570031286,0.3040687142546521,70,0.741371227380337,0.11924266783200002,47
621,0.9818331841416461,0.9246400025826238,18,0.08092711895445771,9,16,0.20682561642005937,0.3925475265323155,57,0.9082274461802317,0.1925813341146873,50
622,0.9608329394634744,0.9192972488650938,15,0.05403499044228105,10,10,0.21744046588252197,0.27040601393287805,51,0.6593518542684017,0.15211115217805968,42
623,0.9949999465268207,0.9266388594608166,16,0.18858667525005626,8,12,0.1553783818836853,0.43139832521735605,46,0.9544404033481146,0.08411566417554095,39
624,0.9683326897930515,0.927960202921698,12,0.06991611068163014,9,18,0.10103183926046354,0.4570577525180754,75,0.6984607901072978,0.032999658438819766,43
625,0.9968333096061099,0.9279781232001477,17,0.11958065228000798,8,8,0.26332679487676913,0.24994896407136857,62,0.7754084355976307,0.25708696683623866,37
626,0.992499914233538,0.9293212552144114,8,0.2511972760006116,9,12,0.11731830694763257,0.321458839500701,54,0.6207256230005527,0.11077874403050311,49
627,0.999666666435185,0.9313036682333781,13,0.20745728229940766,10,8,0.13350718710553183,0.3757503183565088,65,0.8234679820831784,0.2286930835191518,40
628,0.9968333265046014,0.9279775899735926,19,0.13704532773836872,9,13,0.1977641340081243,0.41661366982965414,49,0.7928774636522051,0.044833005572705975,46
629,0.9983333324074067,0.9246502977319441,23,0.10199851977317992,8,14,0.17256957911173904,0.3563117907446616,72,0.8770280099759025,0.18132805200466348,44
630,0.9443326798468703,0.9199663330657308,10,0.03634854616743469,10,15,0.23421506023017774,0.2873114556041497,59,0.7260540916925675,0.1604651308396709,42
631,0.9813330117890775,0.9292810855541708,20,0.0880870361396288,9,18,0.15004608482567464,0.38216337729831346,52,0.6833826997049063,0.13230652610370947,38
632,1.0,0.9286512025524398,21,0.280893487465724,8,17,0.11047798199450401,0.4018022435886685,69,0.8395861984453363,0.28083825775886445,37
633,1.0,0.9299649842074661,22,0.23111675734916667,10,11,0.2520780221678932,0.4416353920188531,55,0.7642289705025581,0.2069035643122123,39
634,0.968166087598247,0.9286426626370974,18,0.058689215274541,8,16,0.12908389948702673,0.31106308979724206,64,0.9693688047772102,0.0549318498064227,48
635,0.9916666379627019,0.9319785955848344,14,0.14450033889267544,9,13,0.22525568233355434,0.34023848070249585,47,0.6039904099757676,0.24513821205014283,40
636,0.995166649652654,0.9239672696252554,11,0.16910320600700104,9,20,0.16711113826524712,0.3710750415053544,61,0.6428276680518948,0.10414843299346856,45
637,0.9779998354145558,0.9259826095630389,16,0.11457825816963754,10,19,0.1852004656790658,0.46089664011770737,44,0.7081520900261072,0.3191623049878721,41
638,0.9676664004594853,0.9232912455847131,23,0.06359107959664438,8,18,0.27919125235248726,0.29570930424082753,40,0.6690322889471799,0.012722527814504184,46
639,0.971999693512997,0.9199537850058711,17,0.07215174623369158,9,15,0.209870926827549,0.36282776291326735,57,0.8965583543371397,0.6916879050749589,38
640,0.9983333314814782,0.9286286295394973,20,0.09572797436513636,8,17,0.2550991369072713,0.4288217233685856,67,0.5885105094220705,0.07768429301054293,43
641,0.9924999547448277,0.9299755648882867,19,0.12568367488015764,10,10,0.13893040634925227,0.3836705132836682,51,0.7397248832140387,0.21779645933599165,40
642,0.9969999798609022,0.9259681048146213,15,0.1958300958056613,9,11,0.19563046600050124,0.3273197422810426,74,0.7992670938034327,0.18189502809273633,10
643,1.0,0.9259621428937571,24,0.16137969797039528,10,12,0.24020762684492786,0.4774854880510154,59,0.8620899015743491,0.2921852649015785,36
644,0.946999424513247,0.9179735509972529,9,0.050310541592387584,8,7,0.2704537404505034,0.27627228865934705,54,0.8289216283726621,0.14099432431921793,42
645,0.9584997785849698,0.919315186308608,13,0.07888738336436306,9,16,0.11339016019693239,0.39858999490307406,42,0.5618124375661118,0.26205904229242816,44
646,1.0,0.9226332099705546,22,0.3248103049299737,8,9,0.1576033894991592,0.3488757026218043,63,0.9276193970333522,0.15578085291459814,37
647,1.0,0.9226337542820675,20,0.2601077449659751,10,20,0.1743454474250062,0.4163224777840135,49,0.7513259799081513,0.0641795351332058,39
648,0.9886666395832219,0.9259745414266402,17,0.105760207881543,9,14,0.1264141587478106,0.44491641673997356,56,0.6866035292348578,0.19735421985523957,47
649,0.9686664236082997,0.9293116757882706,12,0.08496817535572497,8,13,0.10225310250541224,0.2281337732841023,61,0.6174298119640317,0.120356776361707,41
650,0.994666660648115,0.925309572008033,21,0.13871380373423703,9,19,0.2177568378949296,0.3174788817170171,46,0.8080021982973885,0.6586491139437596,44
651,1.0,0.9319717270718539,47,0.21072455570458756,10,14,0.14536437128408597,0.4669579395031977,71,0.7111346719315482,0.028459599705801295,45
652,0.9379986223607739,0.9173031645349227,6,0.06301782527132249,8,17,0.24426215193183498,0.2576580966157283,53,0.8507370413799104,0.0030071223382462653,42
653,1.0,0.9286299197030476,18,0.18250515349889093,9,18,0.19148483906349922,0.39168469027051933,69,0.7764457466534458,0.271163881543182,38
654,0.9606665775454241,0.9279696180763521,15,0.04423289895556501,10,21,0.20577910066643423,0.10035481184358608,65,0.6588479935734664,0.09576492094766625,40
